StartDate	EndDate	Status	Progress	Duration	Finished	RecordedDate	ResponseId	DistributionChannel	UserLanguage	time-PIS_First_Click	time-PIS_Last_Click	time-PIS_Page_Submit	time-PIS_Click_Count	time-consent_First_Click	time-consent_Last_Click	time-consent_Page_Submit	time-consent_Click_Count	Consent	time-context1_First_Click	time-context1_Last_Click	time-context1_Page_Submit	time-context1_Click_Count	time-context2_First_Click	time-context2_Last_Click	time-context2_Page_Submit	time-context2_Click_Count	time-context3_First_Click	time-context3_Last_Click	time-context3_Page_Submit	time-context3_Click_Count	time-control-report_First_Click	time-control-report_Last_Click	time-control-report_Page_Submit	time-control-report_Click_Count	time-ucd-report-p1_First_Click	time-ucd-report-p1_Last_Click	time-ucd-report-p1_Page_Submit	time-ucd-report-p1_Click_Count	time-ucd-report-p2_First_Click	time-ucd-report-p2_Last_Click	time-ucd-report-p2_Page_Submit	time-ucd-report-p2_Click_Count	time-s1_First_Click	time-s1_Last_Click	time-s1_Page_Submit	time-s1_Click_Count	subj-understanding	subj-clarity	subj-trusted	time-s2_First_Click	time-s2_Last_Click	time-s2_Page_Submit	time-s2_Click_Count	subj-next-1	subj-next-3	subj-next-2	subj-next-4	subj-next-5	time-oc-status_First_Click	time-oc-status_Last_Click	time-oc-status_Page_Submit	time-oc-status_Click_Count	oc-status-verbal	oc-status-prob	oc-status-slider_1	time-oc-child_First_Click	time-oc-child_Last_Click	time-oc-child_Page_Submit	time-oc-child_Click_Count	oc-child-verbal	oc-child-prob	oc-child-slider_1	time-oc-compare_First_Click	time-oc-compare_Last_Click	time-oc-compare_Page_Submit	time-oc-compare_Click_Count	objcomp-compare	time-oc-hard_First_Click	time-oc-hard_Last_Click	time-oc-hard_Page_Submit	time-oc-hard_Click_Count	objcomp-1000-hard	objcomp-800-hard	time-sch1_First_Click	time-sch1_Last_Click	time-sch1_Page_Submit	time-sch1_Click_Count	Scheuner-1	Scheuner-2	Scheuner-3	time-sch2_First_Click	time-sch2_Last_Click	time-sch2_Page_Submit	time-sch2_Click_Count	Scheuner-4	Scheuner-5	Scheuner-6	Scheuner-7	Scheuner-8	time-sch3_First_Click	time-sch3_Last_Click	time-sch3_Page_Submit	time-sch3_Click_Count	Scheuner-9	Scheuner-10	Scheuner-11	Scheuner-12	Scheuner-13	time-sch4_First_Click	time-sch4_Last_Click	time-sch4_Page_Submit	time-sch4_Click_Count	Scheuner-14	Scheuner-15	Scheuner-16	Scheuner-17	Scheuner-18	time-limitations_First_Click	time-limitations_Last_Click	time-limitations_Page_Submit	time-limitations_Click_Count	limitations	time-noticed_First_Click	time-noticed_Last_Click	time-noticed_Page_Submit	time-noticed_Click_Count	Result-Noticed	Result-Understood	time-snumeracy_First_Click	time-snumeracy_Last_Click	time-snumeracy_Page_Submit	time-snumeracy_Click_Count	SNumeracy-1	SNumeracy-2	SNumeracy-3	SNumeracy-4	SNumeracy-5	SNumeracy-6	SNumeracy-7	SNumeracy-8	time-priorexp1_First_Click	time-priorexp1_Last_Click	time-priorexp1_Page_Submit	time-priorexp1_Click_Count	CF-Experience	CF-Experience-Detail	time-priorexp2_First_Click	time-priorexp2_Last_Click	time-priorexp2_Page_Submit	time-priorexp2_Click_Count	time-demo1_First_Click	time-demo1_Last_Click	time-demo1_Page_Submit	time-demo1_Click_Count	Age	Gender	Gender-Other	Combined-Income	Adults-in-House	Children-in-House	Education	time-demo2_First_Click	time-demo2_Last_Click	time-demo2_Page_Submit	time-demo2_Click_Count	comments	Design	TestResult	OCStatusAbsoluteTime	OCChildAbsoluteTime	OCCompareAbsoluteTime	status-is-nearly-correct	child-is-nearly-correct	hard1000-is-nearly-correct	hard800-is-nearly-correct	Scheuner-14-Value	Scheuner-15-Value	Scheuner-16-Value	Scheuner-17-Value	Scheuner-18-Value	Result-Understood-Value	Gender-Value	Adults-in-House-Value	Children-in-House-Value	income-lower-bound	CF-Experience-Value	status-slider-is-nearly-correct	child-slider-is-nearly-correct	oc-score	communication-efficacy	subjective-numeracy	status-before-child	status-before-compare	child-before-compare	Result-Noticed-Binary	Next-Steps-Average	oc-compare-is-correct	oc-status-verbalj-correct	oc-child-verbalj-correct	time-reading-report	slider-compare-implication	concordance-with-slider-values
01/02/2019 09:10	01/02/2019 09:24	0	100	796	1	01/02/2019 09:24	R_2fuKRnAMbKGps2A	anonymous	EN	10.136	63.056	80.729	10	10.214	26.43	27.009	21	1,2,3,4,5,6,7	10.267	37.402	42.886	5	7.965	16.013	22.19	2	12.245	26.493	27.544	3	22.639	87.042	88.559	13									1.798	19.27	19.881	19	6	6	7	11.856	39.772	40.433	20	5	5	4	5	4	4.156	44.91	45.92	13	4	100%	100	9.062	49.737	51.262	10	3	1 in 4 chance	90	4.942	13.975	14.475	6	6	8.195	48.548	50.659	12	100	80	2.871	11.252	11.795	7	4	4	4	3.984	22.617	23.592	17	4	3	3	4	4	3.424	32.626	33.219	24	4	3	3	4	3	7.307	30.624	31.882	20	4	5	4	5	4	26.7	26.828	29.566	2	None	8.009	15.008	15.93	9	1	7	4.955	66.307	67.39	44	2	3	3	4	2	6	1	4	3.013	3.031	3.936	2	1		0	0	11.162	0	2.885	6.321	8.981	4	37	5		2	5	4	2	2.638	12.436	19.454	8		Control	Positive	2019-02-01T09:16:54-07:00	2019-02-01T09:17:40-07:00	2019-02-01T09:18:32-07:00	y	y	n	n	3	4	3	4	3	6	Female	2	1	10	Yes	y	n	3	3.55555555555556	3.75	1	1	1	1	4.6	n	y	n	88.559	4	0
01/02/2019 09:18	01/02/2019 09:24	0	100	373	1	01/02/2019 09:24	R_2bWtcuMOeGuxuTD	anonymous	EN	0.978	8.374	10.659	2	1.409	5.683	7.153	15	1,2,3,4,5,6,7	12.453	12.453	17.154	1	6.6	6.6	7.501	1	0	0	10.564	0	5.368	62.028	63.008	7									3.52	6.738	7.686	8	5	5	6	3.235	10.563	11.581	14	6	6	6	6	6	2.244	16.914	17.95	7	2	4%	4	2.209	21.1	22.24	6	2	<1%	1	1.845	2.641	3.428	3	4	13.346	27.733	29.796	6	01-Feb	1	2.57	5.462	6.561	8	4	4	4	1.906	8.912	9.556	12	4	4	3	3	3	2.512	12.525	13.129	17	3	4	2	2	2	2.222	13.684	14.214	21	5	4	3	4	4	5.464	5.401	23.33	2	False positives, spontaneous mutations 	4.045	7.116	7.659	7	1	7	3.276	20.712	21.26	27	4	4	5	5	5	5	5	5	1.349	1.37	2.294	2	2						1.217	3.769	5.579	4	44	5		9	5	5	5	1.797	12.716	13.357	9		Control	Negative	2019-02-01T09:21:17-07:00	2019-02-01T09:21:35-07:00	2019-02-01T09:20:41-07:00	n	y	y	y	4	3	2	3	3	6	Female	2	1	71	No	n	y	5	3.16666666666667	4.375	1	0	0	1	6	y	y	y	63.008	4	1
01/02/2019 09:12	01/02/2019 09:25	0	100	779	1	01/02/2019 09:25	R_Top7joVoP007Ml3	anonymous	EN	2.403	7.807	17.766	5	11.169	14.149	15.386	16	1,2,3,4,5,6,7	6.146	10.605	12.416	6	0	0	31.644	0	0	0	13.1	0	3.239	38.047	38.869	5									7.033	15.569	16.684	8	4	5	7	6.225	38.772	39.465	19	2	2	2	1	2	6.778	40.516	43.983	7	1	0%	0	6.831	30.533	35.902	11	3	25%	25	10.094	19.41	22.196	4	5	17.393	83.802	88.456	5	250	200	3.838	17.109	17.877	11	3	3	3	3.503	20.947	21.884	15	4	3	2	4	3	3.797	31.326	32.064	22	4	4	1	1	1	7.601	42.506	43.77	16	2	3	3	4	2	11.702	11.702	17.875	2	Don't know 	7.388	18.235	21.665	10	1	3	5.622	67.98	68.701	40	3	3	3	5	4	4	2	4	2.713	3.567	4.867	4	2						2.712	5.217	7.7	4	37	5		7	5	5	3	4.359	13.554	16.783	8		Control	Positive	2019-02-01T09:17:40-07:00	2019-02-01T09:18:25-07:00	2019-02-01T09:16:45-07:00	n	y	y	y	1	2	2	3	1	2	Female	2	1	51	No	n	y	4	2.5	3.875	1	0	0	1	1.8	n	n	n	38.869	5	1
01/02/2019 09:06	01/02/2019 09:25	0	100	1136	1	01/02/2019 09:25	R_RmMkmBO0HkoBg2d	anonymous	EN	34.923	36.645	39.064	4	26.822	34.288	36.162	8	1,2,3,4,5,6,7	369.134	370.279	371.729	4	0	0	14.581	0	0	0	22.9	0	17.713	121.43	123.001	12									7.582	16.024	17.325	4	4	4	4	7.345	24.5	25.767	8	3	3	5	5	5	9.406	54.388	59.196	10	2	1 in 200	1	4.518	19.901	22.35	6	2	1 in 800	0	10.083	11.713	13.1	2	4	8.529	29.619	31.196	11	1	1	5.369	11.442	12.902	4	3	3	3	4.761	20.642	21.991	8	1	2	2	1	1	4.699	23.889	25.274	8	2	1	1	1	1	10.93	26.708	28.241	7	4	2	2	2	2	7.9	40.854	43.548	2	the test can't be guaranteed to be accurate	4.73	19.77	21.173	8	1	3	8.298	52.602	54.073	16	5	5	6	6	6	6	1	6	3.764	3.764	5.242	1	2						6.404	10.092	11.54	3	50	5		3	5	4	4	3.974	17.867	19.287	9		Control	Negative	2019-02-01T09:17:49-07:00	2019-02-01T09:19:39-07:00	2019-02-01T09:20:02-07:00	y	y	y	y	3	1	1	1	1	2	Female	2	1	31	No	y	y	7	1.61111111111111	5.75	1	1	1	1	4.2	y	y	y	123.001	4	1
01/02/2019 09:17	01/02/2019 09:25	0	100	502	1	01/02/2019 09:25	R_1ONq9WJuVjSCMbj	anonymous	EN	0	0	9.869	0	5.241	13.69	16.346	8	1,2,3,4,5,6,7	0	0	18.501	0	0	0	8.862	0	0	0	12.928	0					1.651	1.651	36.439	1	0	0	15.657	0	2.694	8.536	10.313	4	6	6	7	6.921	26.771	28.025	9	6	6	5	6	5	4.92	20.96	23.477	5	2	10%	10	0.633	45.348	46.919	9	2	25%	25	3.172	12.382	17.27	2	5	1.922	23.795	26.5	4	100	50	2.064	8.745	10.356	6	4	4	4	2.927	14.206	15.261	7	3	4	4	4	4	1.414	23.95	24.768	9	4	3	3	3	3	1.387	20.867	21.773	10	4	5	4	5	5	6.984	41.101	47.876	3	Rare strains of CF were mentioned previously, so I don't think they could test for obscure strains	1.601	10.485	12.427	5	3	8	2.609	37.074	38.337	14	4	4	5	5	5	2	2	3	1.775	2.37	3.657	2	2						2.416	9.306	10.352	5	30	5		7	5	4	4	1.621	17.085	20.238	9		UCD	Negative	2019-02-01T09:20:47-07:00	2019-02-01T09:20:00-07:00	2019-02-01T09:21:12-07:00	n	n	n	n	3	4	3	4	4	7	Female	2	1	51	No	n	n	0	3.61111111111111	4.125	0	1	1	0	5.6	n	y	y	36.439	5	1
01/02/2019 09:12	01/02/2019 09:25	0	100	806	1	01/02/2019 09:25	R_2YsPZ2ZY4xFIKRF	anonymous	EN	2.076	6.585	9.964	5	2.104	14.605	16.101	15	1,2,3,4,5,6,7	20.52	20.52	29.402	1	0	0	16.681	0	0	0	17.579	0					3.881	62	64.625	5	4.661	26.239	27.384	4	9.891	16.475	17.202	8	5	5	6	7.048	26.429	27.286	15	6	6	3	5	4	3.324	22.32	23.398	6	2	0.60%	1	4.352	33.074	34.078	5	2	0.16%	0	10.196	11.378	12.085	3	4	2.647	19.853	22.832	5	2	2	6.792	16.289	17.252	8	3	3	2	5.668	37.352	38.503	21	3	3	4	4	3	1.957	24.036	25.021	17	3	3	3	4	3	11.376	41.705	43.038	17	4	5	3	4	3	22.644	22.696	37.702	2	Errors in testing process	4.858	12.477	13.512	6	1	4	2.067	34.954	36.345	25	6	6	6	6	6	6	2	6	8.913	8.93	9.856	2	2						3.007	7.501	10.549	4	46	5			5	5	5	3.131	21.551	22.463	12		UCD	Negative	2019-02-01T09:17:30-07:00	2019-02-01T09:18:44-07:00	2019-02-01T09:18:31-07:00	y	y	y	y	3	4	2	3	2	3	Female	2	1		No	y	y	7	3.05555555555556	5.875	1	1	0	1	4.8	y	y	y	64.625	4	1
01/02/2019 09:18	01/02/2019 09:26	0	100	438	1	01/02/2019 09:26	R_2BtdNEHW1pIldjZ	anonymous	EN	1.826	10.349	11.217	4	2.442	10.91	11.442	19	1,2,3,4,5,6,7	3.89	17.974	18.808	5	7.633	7.633	8.187	1	5.928	5.928	7.103	1					10.721	16.886	19.229	2	4.874	20.859	24.807	2	3.478	9.574	10.077	12	5	6	7	3.455	22.639	23.55	24	3	4	4	5	2	7.984	18.201	18.754	9	4	100%	100	2.802	41.486	42.325	11	3	25%	25	4.981	6.478	8.144	4	4	3.664	32.231	37.098	15	80	35	2.32	7.972	8.489	9	4	4	4	2.938	16.734	17.281	17	4	4	3	3	3	2.385	17.995	18.809	18	4	3	3	3	2	4.888	25.535	26.258	19	4	4	5	5	3	0.261	5.743	9.056	3	donâ€™t know 	7.447	10.511	11.861	7	3	6	3.69	39.759	40.405	31	2	2	2	5	1	2	6	4	1.478	2.117	2.623	4	2						1.156	2.646	5.04	4	23	5		2	5	5	4	3.623	10.488	14.07	8		UCD	Positive	2019-02-01T09:22:19-07:00	2019-02-01T09:21:27-07:00	2019-02-01T09:22:10-07:00	y	y	n	n	3	3	4	4	2	5	Female	2	1	10	No	y	y	5	3.33333333333333	2.375	0	0	1	0	3.6	y	y	n	19.229	4	1
01/02/2019 09:23	01/02/2019 09:27	0	100	255	1	01/02/2019 09:27	R_ex4aWVxhfCtqdzP	anonymous	EN	0	0	2.954	0	1.464	5.049	5.867	9	1,2,3,4,5,6,7	1.647	1.647	19.19	1	0	0	10.233	0	6.618	6.618	9.127	1	0	0	19.718	0									2.89	7.251	7.942	3	4	6	6	1.625	6.033	7.211	6	4	4	4	4	4	3.346	45.972	46.666	11	2	1-800	1	1.664	10.279	11.157	4	2	1-100	0	4.182	17.173	17.478	4	8	1.908	7.088	8.877	3	0	0	1.894	3.215	4.149	4	3	3	3	1.2	5.412	6.3	8	3	3	3	3	3	0.722	5.388	6.545	7	3	4	4	4	4	2.059	7.665	8.199	8	4	4	4	4	4	1.591	1.591	3.758	1	none	2.702	5.543	6.268	4	1	5	2.321	12.278	13.061	14	3	3	3	3	3	3	3	3	1.411	1.411	2.232	1	2						1.102	3.498	4.164	3	25	5		1	9	4	4	0.992	5.699	6.398	8		Control	Negative	2019-02-01T09:25:09-07:00	2019-02-01T09:26:23-07:00	2019-02-01T09:26:05-07:00	n	n	y	y	3	3	3	3	3	4	Female	6	5	0	No	y	y	4	3.22222222222222	3.125	1	1	0	1	4	n	y	y	19.718	4	-1
01/02/2019 09:16	01/02/2019 09:28	0	100	674	1	01/02/2019 09:28	R_3dKd69TOqDwuX3D	anonymous	EN	0	0	22.912	0	4.36	11.88	13.527	7	1,2,3,4,5,6,7	0	0	20.215	0	0	0	9.256	0	0	0	10.334	0					0	0	87.554	0	0	0	39.706	0	5.675	11.292	11.962	5	7	6	7	4.243	76.035	78.322	6	5	6	6	6	4	5.409	16.627	17.361	3	4	100%	100	10.125	23.295	24.724	3	3	25%	25	9.778	9.778	14.576	1	4	9.438	19.094	44.078	2	250	200	3.166	8.718	9.518	3	3	4	3	3.959	15.743	17.014	5	4	3	3	4	3	5.573	19.468	20.268	6	3	3	3	3	3	5.917	58.648	59.538	7	4	4	3	4	3	60.03	60.03	65.27	1	don't know	6.237	8.269	9.828	2	1	8	6.079	40.927	41.607	11	6	6	6	6	5	5	2	6	1.928	1.928	3.038	1	2						1.448	4.898	5.959	3	46	5			5	4	5	2.8	10.745	11.599	6		UCD	Positive	2019-02-01T09:21:50-07:00	2019-02-01T09:22:22-07:00	2019-02-01T09:22:08-07:00	y	y	y	y	3	3	2	3	2	7	Female	2	1		No	y	y	7	3.05555555555556	5.625	1	1	0	1	5.4	y	y	n	87.554	4	1
01/02/2019 09:16	01/02/2019 09:29	0	100	727	1	01/02/2019 09:29	R_3Ny0Z1CrmAwMCJM	anonymous	EN	0	0	27.973	0	2.751	10.616	12.291	9	1,2,3,4,5,6,7	0	0	25.735	0	0	0	19.627	0	0	0	15.879	0	35.166	35.166	35.849	1									8.425	14.995	15.744	4	5	5	6	7.189	18.778	19.508	5	4	4	4	4	4	3.872	91.105	93.528	3	2	1 in 200	1	19.963	29.006	29.87	3	2	1 in 800	1	12.438	12.438	13.381	1	4	14.387	24.707	26.62	2	1	1	5.33	11.533	12.337	3	3	2	2	7.507	19.099	19.843	7	3	2	2	2	2	2.896	14.602	15.462	8	2	2	2	1	1	4.078	10.632	11.833	6	3	3	3	3	3	7.919	7.919	12.242	1	accuracy 	10.37	14.685	15.462	2	1	6	7.146	44.668	45.151	15	4	5	6	6	5	5	2	6	1.596	1.596	2.396	1	2						1.329	1.329	5.622	1	21	5		10	7	4	5	0	0	14.23	0		Control	Negative	2019-02-01T09:20:06-07:00	2019-02-01T09:21:39-07:00	2019-02-01T09:22:10-07:00	y	y	y	y	2	2	2	2	2	5	Female	4	3	81	No	y	y	7	2	5.25	1	1	1	1	4	y	y	y	35.849	6	0
01/02/2019 09:19	01/02/2019 09:29	0	100	591	1	01/02/2019 09:29	R_2tsVcBe2JzuwZpC	anonymous	EN	0	0	3.565	0	1.952	7.385	9.352	7	1,2,3,4,5,6,7	0	0	21.228	0	0	0	20.326	0	0	0	16.745	0	0	0	60.5	0									4.447	8.734	9.527	4	6	5	6	11.346	25.789	26.924	5	4	3	5	4	3	5.035	31.762	33.007	4	3	50%	50	3.971	16.914	17.878	3	3	25%	25	11.579	13.513	15.581	2	5	8.66	15.728	18.582	2	250	200	59.042	65.228	66.045	6	3	3	3	8.894	15.894	16.841	6	3	2	2	3	3	4.711	10.818	11.764	7	2	3	3	3	2	10.212	15.22	15.999	5	4	3	4	4	4	9.699	9.699	46.826	1	Researcher error	6.758	13.406	14.168	2	1	6	4.756	110.204	110.893	8	6	6	6	6	5	6	1	6	2.641	2.641	3.774	1	2						2.412	5.683	7.756	2	19	5		1	8	4	4	0	0	15.539	0		Control	Positive	2019-02-01T09:23:02-07:00	2019-02-01T09:23:35-07:00	2019-02-01T09:22:40-07:00	n	y	y	y	3	2	3	3	3	5	Female	5	4	0	No	n	y	4	2.72222222222222	5.875	1	0	0	1	3.8	n	n	n	60.5	4	0
01/02/2019 09:20	01/02/2019 09:29	0	100	579	1	01/02/2019 09:29	R_2QRi27arSxs4DDV	anonymous	EN	0	0	18.893	0	3.012	11.109	13.628	7	1,2,3,4,5,6,7	0	0	38.126	0	0	0	33.92	0	0	0	10.974	0	0	0	52.557	0									3.711	9.877	10.799	3	3	3	5	5.844	21.191	22.16	5	1	1	1	3	3	4.55	25.502	27.413	5	2	1 in 200	1	5.807	18.21	19.716	3	2	1 in 800	1	73.17	73.17	75.228	1	4	7.646	21.892	24.616	2	1 or 2	1	4.758	11.389	12.428	3	1	3	2	4.21	14.41	15.57	5	2	1	1	2	1	4.155	14.538	16.089	6	2	1	1	1	1	4.989	20.301	21.395	6	3	2	2	2	2	8.969	12.401	15.316	4	don't know.	25.003	31.905	36.74	2	1	3	4.474	47.483	48.432	8	4	4	4	4	3	5	4	6	3.163	3.163	4.223	1	2						3.326	14.85	17.967	4	56	5		2	5	4	3	3.759	13.647	14.943	8		Control	Negative	2019-02-01T09:23:46-07:00	2019-02-01T09:25:30-07:00	2019-02-01T09:24:14-07:00	y	y	y	y	2	1	1	1	1	2	Female	2	1	10	No	y	y	7	1.38888888888889	4.125	1	1	0	1	1.8	y	y	y	52.557	6	0
01/02/2019 09:16	01/02/2019 09:30	0	100	836	1	01/02/2019 09:30	R_2eaIqf0om5BPwDJ	anonymous	EN	0	0	6.293	0	205.573	210.77	214.091	8	1,2,3,4,5,6,7	0	0	73.943	0	0	0	10.071	0	0	0	8.919	0	0	0	18.042	0									4.845	10.231	10.972	3	4	4	6	4.994	19.193	19.904	7	5	6	5	4	5	3.264	22.423	24.005	5	5	i have no idea 	50	10.292	24.654	26.327	3	2	one in four chance	25	14.023	14.023	18.944	1	5	7.992	12.607	15.432	2	250	200	3.28	9.34	10.063	5	3	3	3	2.866	13.255	14.161	6	3	3	3	3	3	2.626	22.771	23.57	7	3	3	3	3	3	5.869	146.13	147.415	6	4	4	4	4	4	79.273	79.273	88.635	1	human error 	9.278	11.893	12.562	2	1	6	2.645	34.739	35.514	9	4	4	4	4	4	5	5	5	2.149	2.149	3.571	1	2						2.244	3.933	5.3	2	35	4		8	5	4	4	2.671	10.257	13.16	4		Control	Positive	2019-02-01T09:22:56-07:00	2019-02-01T09:23:20-07:00	2019-02-01T09:22:37-07:00	n	y	y	y	3	3	3	3	3	5	Male	2	1	61	No	n	y	4	3	4	1	0	0	1	5	n	n	y	18.042	4	0
01/02/2019 09:20	01/02/2019 09:30	0	100	587	1	01/02/2019 09:30	R_3FKbcNnrqtg4E6V	anonymous	EN	0	0	4.85	0	2.382	9.908	11.793	8	1,2,3,4,5,6,7	0	0	23.496	0	11.021	16.07	17.102	12	2.683	7.435	11.768	12					65.115	75.452	76.999	9	28.481	28.481	29.732	1	3.333	7.872	8.394	4	6	6	6	1.879	19.455	20.193	9	4	3	3	4	3	3.198	46.897	54.904	10	2	3. (something)%	3	6.69	22.564	23.431	12	2	5%	5	1.716	22.854	24.907	6	5	1.373	30.085	31.937	16	2	1	1.317	7.049	10.304	10	3	3	3	1.181	14.656	15.393	13	3	3	4	2	3	1.332	17.85	18.831	8	3	3	3	2	2	1.211	68.577	69.445	20	4	5	4	4	4	14.392	14.392	21.261	1	dont know	3.818	12.042	12.745	5	3	6	1.05	41.078	41.934	28	3	3	4	4	4	1	2	4	1.725	1.725	2.616	1	2						1.029	4.132	5.117	4	19	4		3	7	4	3	1.641	12.608	13.54	13		UCD	Negative	2019-02-01T09:24:26-07:00	2019-02-01T09:25:46-07:00	2019-02-01T09:25:21-07:00	n	n	y	y	3	4	3	3	3	5	Male	4	3	31	No	n	n	2	2.94444444444444	3.5	1	1	0	0	3.4	n	y	y	76.999	5	1
01/02/2019 09:12	01/02/2019 09:30	0	100	1085	1	01/02/2019 09:30	R_2xVP7mWTqVwkl0z	anonymous	EN	0	0	72.954	0	2.859	8.77	9.106	9	1,2,3,4,5,6,7	0	0	12.024	0	0	0	24.491	0	0	0	14.457	0					4.428	29.062	285.02	2	22.518	43.116	132.399	2	15.731	95.334	95.854	7	5	5	6	10.309	43.369	44.051	12	4	5	5	6	5	4.218	53.389	66.045	3	1	0	0	3.434	25.707	26.521	6	3	60	60	18.642	36.409	38.922	2	5	40.731	48.995	53.635	4	250	200	3.629	25.999	26.947	6	3	3	3	5.038	23.899	24.844	13	3	3	3	3	3	3.828	14.46	15.972	10	3	3	3	3	3	3.762	16.905	17.746	11	4	4	4	3	4	6.15	6.15	11.231	1	don't know	6.666	14.193	14.658	7	2	7	6.651	43.046	43.791	14	4	4	5	5	4	5	2	5	1.669	1.669	2.34	1	2						1.026	4.874	5.195	5	49	5		6	5	5	3	0.725	11.804	12.46	14		UCD	Positive	2019-02-01T09:25:48-07:00	2019-02-01T09:25:21-07:00	2019-02-01T09:24:42-07:00	n	n	y	y	3	3	3	2	3	6	Female	2	1	41	No	n	n	2	2.94444444444444	4.625	0	0	0	1	5	n	n	n	285.02	5	1
01/02/2019 09:20	01/02/2019 09:31	0	100	649	1	01/02/2019 09:31	R_wY2QmvyorpkGSwV	anonymous	EN	0	0	45.37	0	1.797	13.59	14.559	7	1,2,3,4,5,6,7	0	0	24.4	0	0	0	16.105	0	0	0	11.987	0					0	0	81.312	0	0	0	23.115	0	2.251	5.723	7.442	3	6	6	6	3.836	19.356	20.108	5	7	7	6	6	6	4.663	37.256	41.549	6	2	0.60%	1	2.411	14.021	15.529	3	2	0.16%	0	19.532	25.46	30.709	2	4	9.816	17.127	20.215	2	2	1	2.955	7.204	7.842	3	4	4	4	1.949	14.42	15.516	6	4	4	4	4	4	2.482	20.345	21.363	8	4	3	3	3	3	4.406	24.294	25.382	7	4	4	4	4	3	7.346	33.211	49.818	3	Different conditions that aren't covered by the test, rarer presentations of cystic fibrosis that won't be picked up. 	2.905	8.162	8.887	2	1	7	3.212	37.579	38.372	10	2	2	1	2	3	4	2	5	1.936	1.936	2.904	1	2						2.196	5.67	6.642	3	36	5		6	5	7	4	1.528	8.5	9.543	8	I have previously worked as a nurse with over 10 years experience, though I am currently a homemaker. This could make me more receptive to medical lingo though and make the report easier to interpret. 	UCD	Negative	2019-02-01T09:24:24-07:00	2019-02-01T09:25:37-07:00	2019-02-01T09:25:06-07:00	y	y	y	y	3	3	3	3	2	6	Female	2	1	41	No	y	y	7	3.44444444444444	3	1	1	0	1	6.4	y	y	y	81.312	4	1
01/02/2019 09:24	01/02/2019 09:31	0	100	429	1	01/02/2019 09:31	R_1DBy6lyQmLBz2Om	anonymous	EN	0	0	5.532	0	6.571	15.938	16.538	9	1,2,3,4,5,6,7	18.126	18.126	18.718	1	0	0	17.938	0	0	0	12.309	0					0	0	36.729	0	0	0	19.768	0	2.222	6.976	7.981	4	6	7	6	4.922	13.013	14.155	5	5	6	3	5	5	2.874	14.979	23.432	4	4	99	99	6.519	23.718	32.423	3	2	25%	25	6.736	6.736	23.751	1	4	5.381	10.271	17.286	2	250	200	4.361	10.22	11.199	5	4	4	4	2.867	20.123	21.122	9	4	3	4	4	3	3.624	12.97	13.929	5	4	3	2	2	3	2.618	9.55	10.683	5	4	3	4	4	4	2.433	41.412	43.014	8	from a genetic test result people may make their life choices more cautiously 	2.497	5.073	5.959	2	1	8	4.398	28.325	29.194	10	3	5	5	6	5	6	1	5	2.121	2.121	3.14	1	2						1.621	6.55	7.988	5	19	5		5	6	4	3	1.264	10.159	11.19	8		UCD	Positive	2019-02-01T09:27:51-07:00	2019-02-01T09:28:15-07:00	2019-02-01T09:27:27-07:00	y	y	y	y	3	2	3	3	3	7	Female	3	2	21	No	y	y	7	3.22222222222222	5.125	1	0	0	1	4.8	y	y	y	36.729	4	1
01/02/2019 09:00	01/02/2019 09:31	0	100	1879	1	01/02/2019 09:31	R_b9kKQC8xHFywDzb	anonymous	EN	0	0	47.795	0	4.607	12.227	14.036	7	1,2,3,4,5,6,7	0	0	23.963	0	0	0	16.375	0	0	0	24.177	0					0	0	100.365	0	0	0	44.201	0	8.965	15.219	16.541	4	7	6	7	15.567	44.275	45.542	8	6	6	7	7	7	14.936	56.211	67.64	11	2	0.60%	0	6.892	27.69	29.102	4	2	0.16%	0	13.236	13.236	16.344	1	5	4.371	71.213	230.067	5	2	1.6	11.641	22.144	23.03	4	4	3	4	6.948	34.644	35.593	7	4	3	3	4	4	13.769	67.778	68.802	12	4	3	3	4	2	41.586	89.426	90.043	10	4	5	3	4	5	22.797	271.61	276.064	4	If the test is not 100% accurate, then a patient maybe carry a CF gene which is undetected by the test. 	7.056	14.392	15.321	2	1	6	42.339	101.293	102.032	10	3	3	5	5	6	6	1	6	7.623	7.623	8.859	1	1	One of my closest friends at University of Southampton had CF, and she was the most kind hearted person with a 'do what makes you happy' approach to life. She undertook a double lung transplant as Papworth hospital and i visit her many times throughout her journey to support her. Recently I was told the news that she passed away. I am grateful and privileged to have known her and for her opening my eyes to a condition that is not often talked or known about by others my age.  	3.438	240.89	342.324	17	2.17	6.391	7.475	3	22	5		6	6	6	5	4.993	16.222	17.226	5	Really enjoyed partaking in this survey, and found it very enlightening and interesting. 	UCD	Negative	2019-02-01T09:06:34-07:00	2019-02-01T09:08:00-07:00	2019-02-01T09:09:00-07:00	y	y	y	y	3	4	2	3	4	5	Female	3	2	41	Yes	y	y	6	3.38888888888889	5	1	1	1	1	6.6	n	y	y	100.365	6	0
